"","Comp 1","Comp 2","Comp 3","Comp 4","Comp 5","Comp 6","Comp 7","Comp 8"
"PC 30:6",0.045667,0.1009,0.0068447,-0.066488,-0.049895,0.11643,0.014874,-0.0068493
"PC 31:0",-0.019465,-0.040117,0.056305,-0.050912,0.041801,-0.056637,0.039298,-0.024796
"PC 31:1",-0.003028,-0.077541,0.084623,0.017892,-0.029878,-0.05807,0.075734,-0.025824
"PC 32:0",-0.0054343,-0.094165,0.081299,-0.01218,-0.043144,0.046762,-0.046973,0.030436
"PC 32:1",0.0093416,-0.1209,0.12168,-0.017703,-0.021911,-0.065067,0.052643,-0.0093634
"PC 32:2",0.025597,-0.08761,0.09649,-0.00017348,0.0071318,-0.064585,0.048506,-0.025344
"PC 33:0",-0.012523,-0.090139,0.076099,-0.006879,-0.014008,0.044457,-0.013263,-0.041252
"PC 33:1",0.012013,-0.10156,0.10922,-0.038778,-0.0024887,-0.021945,0.040611,-0.041223
"PC 33:2",0.011414,-0.076393,0.069591,-0.044208,0.052927,0.037265,0.00060258,-0.011168
"PC 33:3",-0.065676,0.090026,-0.080541,0.042372,-0.018599,-0.045787,0.052599,0.061594
"PC 34:0",-0.0086041,-0.12359,0.071371,-0.020608,-0.025993,0.058693,-0.010265,-0.011906
"PC 34:1",-0.0021654,-0.086081,0.10214,-0.054393,-0.015783,0.035962,-0.010948,-0.010128
"PC 34:2",0.012511,-0.052206,0.070215,-0.059087,0.015183,0.069178,-0.05544,0.010431
"PC 34:3 Isomer B",0.0010842,-0.078017,0.090542,-0.027565,0.03271,0.0049653,-0.059355,0.034171
"PC 34:4",0.012194,-0.035253,0.051404,-0.010905,0.040042,-0.080585,-0.0086948,-0.034885
"PC 35:1",0.001718,-0.11622,0.10656,-0.046463,0.0071547,0.044876,-0.000093227,-0.037677
"PC 35:2",0.029548,0.00056139,0.033152,-0.027522,0.030547,0.075791,-0.09786,-0.017187
"PC 35:2 Isomer B",0.010602,-0.056781,0.065245,-0.073202,0.049143,0.065885,-0.01291,-0.0030653
"PC 35:3",0.0090825,-0.028942,0.026749,-0.050298,0.060091,-0.0055173,-0.0071095,0.01717
"PC 35:4",0.0066439,-0.013585,0.011145,-0.084424,0.093639,0.018535,-0.059712,0.042098
"PC 36:0",-0.024499,-0.10671,0.052724,-0.014626,-0.034429,0.032737,-0.03161,-0.037844
"PC 36:1",-0.0077024,-0.074898,0.084427,-0.040914,-0.0016631,0.064985,-0.030924,-0.010107
"PC 36:2",0.021111,-0.10015,0.075409,-0.043184,0.02673,0.057291,-0.043891,0.025578
"PC 36:3 Isomer B",0.014733,-0.013699,0.05576,-0.066154,0.029565,0.035365,-0.022028,0.0085835
"PC 36:4 Isomer A",-0.0045745,-0.018573,0.00011801,-0.024108,0.052416,0.066534,-0.10735,0.056703
"PC 36:4 Isomer B",0.016469,-0.00014919,0.025776,-0.081391,0.092453,0.035724,-0.076884,0.024399
"PC 36:4 Isomer C",0.01362,-0.025605,0.043559,-0.1104,0.11413,0.028429,-0.061656,0.034965
"PC 36:5 Isomer D",0.043201,0.029608,0.081291,-0.034842,0.011182,-0.078309,-0.04062,0.023977
"PC 37:3",0.011436,-0.030278,0.024423,-0.03154,0.067709,-0.020503,-0.0058401,-0.014835
"PC 37:4",0.0073823,0.0038271,0.026625,-0.093496,0.10904,0.046016,-0.048891,0.01111
"PC 38:1",-0.0075156,-0.11782,0.09557,-0.037676,-0.013193,0.011504,-0.018637,0.012043
"PC 38:2",-0.0012573,-0.040101,0.03557,-0.021377,0.035974,0.014647,-0.029977,0.017158
"PC 38:3",-0.0010208,-0.011927,-0.033516,-0.017796,0.042607,-0.032693,0.026569,-0.025743
"PC 38:4 Isomer B",0.0062377,-0.0041741,-0.010016,-0.082118,0.075451,0.025645,-0.073194,-0.0085164
"PC 38:4 Isomer C",0.017194,0.0038585,0.0079319,-0.082656,0.11012,0.03497,-0.091563,0.027008
"PC 38:5 Isomer A",0.009008,0.024545,0.027575,-0.11103,0.11527,0.028055,-0.075171,0.039558
"PC 38:5 Isomer B",0.037258,-0.0068325,0.046812,-0.083126,0.056704,-0.058443,-0.034511,0.035197
"PC 38:6 Isomer A",-0.0053894,0.047659,-0.0097337,-0.039393,0.095248,0.0083102,-0.093242,0.052138
"PC 40:1",0.0094679,-0.088121,0.091738,-0.028575,-0.02564,0.03377,-0.023461,0.016021
"PC 40:4",-0.017247,-0.050974,0.0070548,-0.072382,0.10618,0.0090749,-0.023342,0.0066629
"PC 40:5 Isomer A",0.011868,0.015958,0.014974,-0.070005,0.083377,0.0050061,-0.05833,0.014407
"PC 40:5 Isomer B",-0.010598,-0.04947,0.018243,-0.083308,0.10159,-0.025781,0.0099318,0.00056117
"PC 40:6 Isomer B",0.024193,0.025521,0.024712,-0.11265,0.051798,-0.078891,0.02063,0.059947
"PC 40:7 Isomer B",0.013727,0.070544,0.014843,-0.10542,0.047969,-0.059925,0.031074,0.094331
"PC 42:2",0.011717,-0.025123,0.079486,-0.083805,0.0082658,-0.038823,-0.04661,0.024068
"PC O-18:0_16:0",-0.011247,-0.062887,0.049345,0.020089,-0.0055822,0.019678,0.0019594,-0.03142
"PC O-30:0",-0.002885,-0.060238,0.074172,-0.030991,-0.036132,0.0081793,0.055881,-0.021064
"PC O-30:1",-0.049125,0.020516,0.035882,0.0046826,-0.0040007,-0.026034,-0.0092229,0.0095474
"PC O-31:7",-0.04863,-0.20891,0.13048,0.14373,-0.045375,-0.099641,-0.052553,-0.028075
"PC O-32:0",-0.02096,-0.096101,0.077764,-0.047976,-0.019993,0.05596,-0.015069,0.019109
"PC O-32:1",-0.052564,-0.090327,0.084441,-0.04363,0.010693,-0.03531,-0.022485,0.023988
"PC O-33:0",-0.010083,-0.053501,0.061539,-0.023808,-0.022456,0.057533,-0.025073,-0.059247
"PC O-34:0",-0.015143,-0.11153,0.059806,-0.010313,-0.0062343,0.055439,-0.015759,-0.050613
"PC O-36:1",-0.0054151,-0.14209,0.079507,-0.068448,0.031203,0.060457,-0.0075383,-0.040558
"PC O-37:0",-0.028767,-0.10563,0.04138,0.0022827,-0.035758,0.00062304,0.024056,0.0058002
"PC O-40:2 or PC 40:2e",0.0039342,-0.067763,-0.011798,-0.065785,0.0088658,0.032302,-0.086275,-0.020817
"PC O-42:2 or PC 42:2e",0.029922,-0.044839,0.046577,-0.075462,-0.013676,-0.00074124,0.0025332,0.018047
"PC P-34:0 or PC O-34:1",-0.014866,-0.047943,0.080689,-0.057954,-0.0029807,0.047542,-0.088952,0.023474
"PC P-34:1 or PC O-34:2",-0.026306,-0.056371,0.053659,-0.12347,0.030409,0.061242,0.011994,-0.025242
"PC P-34:1 or PC O-34:2 Isomer A",-0.01305,0.028227,0.015962,-0.08146,0.028298,0.0831,0.0044246,0.0063959
"PC P-34:2 or PC O-34:3",-0.06093,-0.04228,0.04862,-0.089903,0.044046,0.021989,-0.021327,0.012803
"PC P-36:1 or PC O-36:2 A",-0.011318,-0.099208,0.072363,-0.097377,0.051197,0.055209,-0.023823,0.012241
"PC P-36:1 or PC O-36:2 B",-0.034584,-0.086806,0.055027,-0.060174,0.047945,0.033105,-0.036931,-0.0283
"PC P-36:2 or PC O-36:3",-0.047968,-0.036778,0.051872,-0.089542,0.060273,0.02551,-0.031231,0.006371
"PC P-36:3 or PC O-36:4",-0.015946,-0.00067092,0.037807,-0.13609,0.10181,0.062455,-0.015104,-0.002742
"PC P-36:4 or PC O-36:5",-0.052695,-0.010917,0.026629,-0.10382,0.09841,0.020992,-0.045218,0.018142
"PC P-38:3 or PC O-38:4 Isomer B",-0.017889,-0.033499,0.021697,-0.12995,0.12716,0.044036,-0.017612,-0.022773
"PC P-38:4 or PC O-38:5 Isomer A",0.0053702,0.031594,0.038837,-0.14477,0.10574,0.071477,-0.066687,0.052678
"PC P-40:4 or PC O-40:5",-0.0048966,-0.0094587,0.027999,-0.11349,0.09831,0.036454,-0.048178,0.029065
