FA 15:1,1841,1341,3080,2160,2341,1767,1899,1219,1180,1551,906,2650,1707,820,1433,1553,1775,10964,1370,2211,1609,1909,2009,3977,1414,1989,2145,1248,1730,1947,1601,1248,2606,1323,1246,3018,4397,1366,3500,770,2875,1020,1351,1114,2433,611,1057,1009
FA 16:1 (palmitoleic acid),24941,19137,52784,24089,35358,15078,22249,22877,11927,18467,13400,25483,17971,19447,13086,21651,25599,123924,23453,22247,13023,21277,20503,30204,12441,20157,15465,22796,14691,20216,15402,21375,38390,15271,16216,22728,32305,13292,30077,12699,22879,17561,17567,22916,23021,12306,15624,20175
FA 17:0 (margaric acid),23087,25340,21379,18284,22920,20414,21272,19398,21708,14058,20545,19241,18905,21214,21303,19712,19931,25570,20969,29078,21735,19876,19788,24321,23530,20654,19797,20466,23639,19220,22417,24062,21411,24521,26225,21168,20165,23716,22816,17107,22564,19339,20948,21380,21688,17157,18041,20422
FA 18:1 (oleic acid),321130,358752,250838,207151,225379,239603,388599,315725,288702,143009,212769,268532,263144,381053,262264,472111,314846,286692,687486,283236,203079,321940,106193,287653,313339,302521,258109,285049,220380,212729,188803,312376,296348,289322,202194,220241,235976,224059,335862,157566,278677,478524,257888,247096,246398,233775,282592,315980
FA 18:2 (linoleic acid),122146,113764,67304,55102,71240,87465,97559,124147,84698,67271,54848,119349,182037,113189,120525,218727,75896,134353,169449,168661,58515,115677,14616,65657,127920,67415,74381,71777,48820,50603,56614,87408,152480,82999,27741,116869,89987,42949,181025,50753,95142,92646,50485,91593,52689,100896,108560,83278
FA 18:3 (linolenic acid),6149,6666,3445,2965,3710,5518,3946,5551,4946,4064,2862,6560,4163,3739,5394,9138,3422,3746,5853,6666,2378,6220,833,4409,2893,3957,5915,2897,2485,2419,3184,3550,5011,5077,1693,6756,4612,3332,9294,2127,3090,4662,2710,4355,2315,3577,2987,4243
FA 19:1,1640,1819,3047,1415,2247,1452,1535,2153,1601,1521,1267,1708,1657,1636,1899,1916,1770,2910,1784,2021,1584,1356,1659,1234,1278,1460,1532,1555,1507,1564,1422,1706,1632,1732,1502,1375,1575,1422,1502,1087,1728,1333,1139,1682,1434,1373,1589,1688
FA 20:2 (eicosadienoic acid),2583,1977,4802,1731,3581,2112,1600,2916,1860,1837,831,2036,4123,2497,2222,2521,2624,2660,4614,1974,1856,1894,790,1434,3090,1443,1375,1735,1532,1672,1859,2486,2629,1754,1225,1922,1416,1159,2024,1947,2725,1646,1116,2809,1856,2072,2723,2047
FA 20:3 (homo-gamma-linolenic acid),3484,3343,3165,1837,2720,2222,2421,7655,1409,2015,1476,2273,11972,4960,3365,10274,2498,5628,5348,4072,2363,4481,353,1463,6437,1445,1488,2759,1681,2655,1875,1634,6721,3169,991,2679,2017,954,3821,2510,3957,2273,1468,4348,1794,2135,5504,2121
FA 20:4 (arachidonic acid),30209,24899,24901,12918,15745,24407,12708,60549,13288,16022,11172,18490,102514,29867,22408,73103,4768,53715,27563,41062,20175,28287,573,10991,68883,5021,6857,13703,10595,16523,10274,7534,83229,18794,4511,34618,12805,5584,22938,11169,29994,10824,9206,25846,8385,14070,38477,10844
FA 20:5 (eicosapentaenoic acid),1760,1430,1804,963,1791,760,1152,2504,710,877,1199,1114,2094,1990,1190,2696,336,1084,1600,959,800,1378,76,620,1012,618,360,781,513,1239,1809,623,4871,895,793,1360,1036,598,1214,608,752,703,807,970,523,700,904,1143
FA 22:0 (behenic acid),17710,17676,18011,14725,16410,9101,13236,11156,12204,13378,12161,11446,10304,13652,13157,15103,9894,12109,12702,17163,13573,15270,14173,13275,17406,14227,11861,13569,12934,11972,12667,14625,14920,16020,15213,14589,16191,14927,14890,10042,12637,12033,13240,11123,12058,10350,12887,11957
FA 22:1 (erucic acid),3135,3280,3901,2799,3396,3135,4986,2245,3074,2486,2971,2686,2769,3332,2921,4110,2655,2777,2550,3716,2568,2951,3377,2690,3664,2437,2929,2674,2412,4043,2268,3053,2915,2623,2211,2783,3453,2792,4118,2269,3397,3817,2094,3264,3674,6138,2675,5188
FA 22:2 (docosadienoic acid),656,460,1260,813,949,369,1029,515,707,932,575,533,900,772,628,713,687,713,735,622,601,641,502,536,471,521,313,680,537,895,722,658,599,607,567,587,525,493,546,745,631,512,510,658,679,682,540,465
FA 22:4,2508,2978,2828,1797,1923,2599,2134,6210,1795,1997,1433,1684,8490,3650,2613,9645,1256,5870,3929,4460,2608,3220,111,1301,5719,1070,1081,2016,1996,1826,1515,1683,9249,2929,972,3198,1904,1174,2492,1964,3814,1440,1739,2780,1399,1885,4026,1896
