"","Comp 1","Comp 2","Comp 3","Comp 4","Comp 5","Comp 6","Comp 7","Comp 8"
"PC P-42:2 or PC O-42:3",0.028907,-0.048739,0.056126,0.037767,-0.017232,-0.039477,0.0099382,0.075012
"PC P-42:4 or PC O-42:5",-0.023247,-0.013551,0.058376,-0.044325,0.055011,-0.039584,0.02748,0.015645
"PC P-42:5 or PC O-42:6 Isomer A",-0.0012912,-0.066269,0.03264,0.01175,0.0029232,-0.021396,0.087373,-0.0081549
"PC P-44:4 or PC O-44:5",-0.03672,0.0097996,0.06311,-0.034482,0.022451,-0.049462,0.040307,-0.064535
"PE 16:1_18:1",-0.073201,-0.051849,0.069218,0.028728,-0.04907,-0.015337,0.020376,-0.0022658
"PE 34:1",-0.068851,-0.055084,0.08038,0.028391,-0.10349,-0.00047064,0.0042067,-0.036863
"PE 34:2",-0.072813,-0.046263,0.086598,-0.0095078,-0.081411,0.028386,0.011098,-0.025628
"PE 36:1",-0.060822,-0.054567,0.1361,-0.019987,-0.10866,0.012288,0.025103,-0.036486
"PE 36:2",-0.080845,-0.038115,0.12349,-0.021195,-0.11066,-0.0042711,0.015691,-0.020016
"PE 36:3",-0.086463,-0.030439,0.063866,0.013539,-0.088768,-0.01348,0.033151,-0.004716
"PE 36:4",-0.12716,-0.0089521,0.078386,-0.03383,0.022057,-0.028416,0.032639,-0.066157
"PE 38:4",-0.083471,-0.063819,0.023323,0.0066326,-0.0040446,-0.02967,0.027573,0.013719
"PE 38:5",-0.073424,-0.026531,0.024705,0.016438,-0.0072611,-0.011876,0.029177,-0.029098
"PE 38:6",-0.098735,-0.026486,0.025425,-0.0102,0.053257,-0.047802,0.01411,-0.081707
"PE 38:6 Isomer B",-0.030713,-0.047951,-0.053191,0.075516,-0.0015608,0.02055,-0.030285,0.0038786
"PE O-16:1_18:1",-0.060176,-0.065417,0.081642,0.010321,-0.077054,0.027754,0.0052099,0.04474
"PE O-16:1_18:2",-0.042757,-0.065543,0.0053226,0.034715,-0.057527,0.069827,-0.011402,0.057249
"PE O-16:1_22:6",-0.082375,-0.021747,0.0087382,0.025978,-0.010582,-0.01782,-0.032915,0.031358
"PE O-18:1_16:0",-0.0096372,0.027875,-0.18934,-0.052096,0.0353,0.091371,0.034112,-0.10004
"PE O-18:1_22:6",-0.016109,-0.04306,-0.036277,0.079075,0.0023618,0.00076188,-0.022902,0.032543
"PE O-38:6 Isomer A",-0.04091,-0.028785,0.022356,0.035785,0.013333,0.016153,0.008039,0.048072
"PE O-40:4",-0.045374,-0.062832,0.015378,0.022161,-0.028296,0.027993,-0.043951,0.0057288
"PE O-40:5 Isomer B",-0.082537,-0.013641,0.020202,0.010892,0.017842,0.010804,0.039281,-0.048226
"PE O-40:6 Isomer B",-0.073471,-0.030249,0.024814,0.039707,0.036741,0.010787,0.044014,-0.0083623
"PE P-34:1 or PE O-34:2",-0.061288,-0.044954,0.058178,0.024085,-0.073287,0.0010706,-0.046403,-0.054552
"PE P-36:1 or PE O-36:2",-0.064166,-0.045763,0.11093,-0.013247,-0.071183,0.042293,-0.018689,-0.025729
"PE P-36:2 or PE O-36:3",-0.088769,-0.040374,0.094403,-0.017457,-0.046156,-0.0047594,0.014615,-0.035643
"PE P-36:4 or PE O-36:5",-0.12987,-0.014615,0.080514,-0.02,0.029361,-0.0142,-0.0077483,-0.061056
"PE P-38:4 or PE O-38:5",-0.06112,-0.041079,0.032299,-0.0090826,-0.00098155,0.026599,-0.022366,0.0036209
"PE P-38:5 or PE O-38:6",-0.10724,-0.031673,0.030345,0.023882,-0.015995,0.0010756,-0.023812,-0.012496
"PE P-40:4 or PE O-40:5 Isomer A",-0.071767,-0.059731,0.085498,-0.019893,0.0050773,0.045221,0.018348,-0.062094
"PE-O 18:1_22:6",-0.089706,-0.027841,0.036983,0.021547,-0.0030434,-0.0053583,0.0063168,0.00019414
"PEtOH 16:0_16:0",-0.047783,0.10755,-0.088375,0.044529,-0.055223,0.10057,-0.12548,0.04522
"PEtOH 16:0_16:1",-0.027583,0.093092,-0.066402,0.026054,-0.025291,0.12286,-0.14035,0.023896
"PEtOH 16:0_18:1",-0.031229,0.17381,-0.075009,0.026337,-0.1239,0.16413,-0.10952,-0.011584
"PEtOH 16:0_20:4",-0.029704,0.052054,-0.061786,0.075925,-0.066706,0.070663,-0.069593,0.0071654
"PEtOH 16:1_16:1",-0.053889,0.14204,-0.042659,-0.017413,-0.1009,0.14365,-0.12358,-0.0056795
"PEtOH 16:1_18:1",-0.0533,0.16744,-0.11912,0.022524,-0.078653,0.12857,-0.13458,-0.0035928
"PEtOH 18:1_18:1",-0.013448,0.11581,-0.1103,0.071192,-0.13811,0.076083,-0.056228,0.086481
"PEtOH 18:1_20:4",-0.0013164,0.080988,0.045725,-0.085314,-0.097351,0.20945,-0.12861,-0.029156
"PEtOH 36:1",0.0085195,0.10605,-0.10693,0.055036,0.0041792,0.11362,-0.072406,-0.096588
"PFAP-FT_diPAP",-0.10237,0.25673,0.037399,0.018978,0.16233,-0.18804,-0.25593,0.36235
"PGE2",-0.0015858,0.044164,-0.1103,0.058801,-0.062861,0.07702,-0.043572,-0.080967
"Phosphatidylethanolamine alkenyl 16:0-20:4",-0.12943,0.0013728,0.053797,-0.021916,0.059954,-0.019632,-0.024494,-0.07934
"Phosphatidylethanolamine alkenyl 18:0-18:2",-0.06181,-0.032261,0.079456,0.039756,-0.10591,0.023178,0.035255,0.019181
"PI 16:0_16:0",0.043587,-0.019992,-0.041352,-0.025618,0.017306,0.031785,-0.095802,0.095853
"PI 18:0_20:4",-0.026067,-0.027284,0.076154,-0.040797,0.083556,-0.087319,-0.01078,0.036759
"PI 32:1",0.056547,-0.056942,-0.035194,0.020424,-0.034371,0.037288,-0.024609,0.05862
"PI 34:1 Isomer A",-0.018506,-0.0028158,-0.003884,-0.040812,0.0086501,0.033108,-0.078233,0.082828
"PI 34:2",0.01747,-0.0435,0.0015659,0.024039,0.050224,-0.016194,-0.074861,0.14022
"PI 34:2 Isomer B",0.012535,-0.054732,-0.017646,0.023468,-0.01719,0.0014259,-0.10608,0.12288
"PI 36:1 Isomer A",0.059602,-0.056525,0.032535,0.010989,-0.089647,0.0045577,-0.00015694,0.017079
"PI 36:4",-0.0092076,0.01444,0.04795,-0.040923,0.07682,-0.077447,-0.0081476,0.044592
"PI 38:3",0.0033356,-0.00083332,0.056271,-0.014233,-0.035182,-0.046897,-0.017327,0.11929
"PI 38:4",-0.037762,-0.023885,0.096218,-0.063444,0.10223,-0.07012,0.0042815,0.04833
"PMeOH 16:0_18:1",0.055414,-0.19944,-0.015092,0.073172,-0.017275,0.1165,-0.042422,-0.011212
"PS 16:0_22:4",-0.11033,0.04435,0.068243,-0.044465,0.0897,-0.027301,0.00020478,0.0098112
"PS 18:0_22:6",-0.098838,0.028372,0.01287,-0.017848,0.085386,-0.063005,-0.072793,-0.01717
"PS 36:1",-0.052116,0.026187,0.050642,0.0057455,-0.029439,0.038437,-0.036432,0.0081855
"PS 36:2",-0.034256,-0.0073941,-0.016258,0.059429,-0.066344,-0.024199,-0.088895,-0.01975
"PS 38:3",-0.071358,-0.0012851,0.043474,0.043029,-0.065921,0.0078926,-0.073525,0.019564
"PS 40:4",-0.075868,0.0082948,-0.0012972,-0.0026591,0.05427,-0.0058638,-0.053586,-0.043085
"SHexCer 34:1;3O",-0.014715,-0.024089,-0.015424,0.05273,0.0010952,-0.0043551,0.0044671,0.010732
"SHexCer d34:1",-0.0032409,-0.019997,-0.0062256,0.016575,-0.075894,-0.028305,0.025639,0.0059523
"SM 12:1;2O/32:8",0.011599,-0.054022,0.06954,-0.078846,0.080717,0.012265,-0.016043,0.076969
"SM 16:1;2O/16:0",-0.0028659,0.0049157,-0.01569,0.01979,-0.0916,0.046598,-0.099465,0.038916
"SM 18:0;2O/21:0",0.036385,-0.037342,0.022487,-0.035281,0.0068875,0.078078,-0.10295,0.01372
"SM 20:0;2O/22:3",0.010389,-0.044048,-0.028132,0.052492,-0.033893,0.047513,-0.039925,0.034931
"SM 20:3;2O/24:0",-0.013783,-0.037361,0.066878,-0.0077308,-0.076139,0.056238,-0.051839,0.063303
"SM 22:1;2O/12:0",0.0084645,-0.022186,-0.024929,0.054934,-0.054225,0.034049,-0.023482,0.069817
"SM 24:1",0.014329,-0.025875,0.081167,-0.045976,-0.1169,0.079806,-0.046367,0.022454
"SM 25:2;2O/15:1",-0.020449,-0.067027,0.012788,-0.057077,0.035623,0.055926,-0.094616,0.052121
"SM 26:0;2O/18:1",0.015004,0.0041166,-0.02728,0.039495,-0.039088,0.075565,-0.061247,-0.01137
"SM 30:2;2O (FA 14:0)",0.012205,-0.065237,0.05221,0.054962,-0.026229,-0.048479,-0.0081547,0.031021
"SM 32:0;3O",0.029455,-0.0013018,0.027532,0.020061,-0.055356,0.069917,-0.02786,-0.046257
"SM 34:0;3O",-0.026693,0.0039009,0.028258,0.035462,-0.12029,0.040941,-0.047129,0.069206
"SM 34:2;3O",0.050961,-0.078636,0.0012611,0.020456,-0.069895,0.097463,-0.09237,0.016337
"SM 35:1;2O",-0.032125,0.0099692,0.031869,-0.011472,0.047725,0.056282,-0.10755,0.014889
"SM 38:4;3O",-0.071717,-0.0040897,0.098604,-0.096607,0.065819,-0.041765,0.050249,-0.0044065
"SM 42:0;3O",0.018632,-0.012494,0.0068398,0.060499,-0.12538,0.032771,-0.002215,-0.013453
"SM 42:1;3O",0.026336,-0.04022,0.039374,0.024265,-0.11087,0.044005,-0.038225,0.060129
"SM 42:2;3O",0.051907,-0.039817,-0.0071498,-0.012499,-0.020518,0.063163,-0.091979,0.012759
"SM 42:5;3O",-0.032251,-0.0011341,0.069712,-0.060833,0.024795,-0.028736,0.029691,-0.028572
"SM 42:7;3O",0.11362,-0.14831,0.074507,0.047973,-0.087483,0.05749,-0.010519,0.019234
"SM 44:1;2O",0.0092838,-0.013643,-0.0081854,0.053196,-0.074648,0.05507,-0.057791,0.041706
"SM 46:5;3O",-0.0049029,-0.025537,0.054749,-0.033246,0.015517,-0.042099,0.0087132,-0.070383
"SM d30:1",0.037211,-0.018262,0.046018,-0.044047,-0.020151,0.04156,-0.018172,0.04415
"SM d31:1",0.033131,-0.028657,0.0073626,-0.016645,0.013542,0.046954,-0.079818,0.024496
"SM d32:1",0.022066,0.012132,0.0018905,-0.04179,0.0047078,0.060497,-0.081602,0.023904
"SM d32:2",0.029521,-0.043067,0.026156,-0.069307,-0.0090535,0.045864,-0.0025091,0.035086
"SM d33:1",0.0025181,0.012867,0.061189,-0.04942,0.01021,0.10401,-0.10427,-0.01718
"SM d34:0",0.0032809,-0.004785,0.0083464,0.0019755,-0.096676,0.073728,-0.052102,0.049288
"SM d34:1",0.0031993,-0.02431,-0.0037536,0.03223,-0.065865,0.055699,-0.059071,0.07547
"SM d34:2",0.013492,-0.042233,0.056702,-0.066817,-0.034856,0.081447,-0.051297,0.038373
"SM d35:1",-0.016127,-0.0040754,0.064913,-0.040192,0.016686,0.082797,-0.11578,0.022755
"SM d35:2",-0.0033399,-0.023075,0.057417,-0.057537,0.036707,0.089894,-0.10533,-0.011729
"SM d36:0 Isomer A",-0.0048259,-0.02556,0.013187,-0.012574,0.041504,0.084383,-0.11723,0.066589
"SM d36:0 Isomer B",-0.00006304,-0.00092038,-0.028113,-0.015932,0.05167,0.056769,-0.11679,0.039714
"SM d36:1",-0.0043149,-0.028731,0.023496,-0.016486,0.026676,0.084534,-0.11994,0.063426
"SM d36:2",-0.011261,-0.034956,0.045859,-0.064092,0.05299,0.081332,-0.087273,0.020558
"SM d37:1 Isomer B",0.0048026,-0.038479,0.060279,-0.042945,0.06203,0.046893,-0.11949,0.058174
"SM d38:0 Isomer A",0.024175,-0.029662,0.051589,-0.058959,-0.0020523,0.063695,-0.091745,0.05997
"SM d38:0 Isomer B",0.029459,-0.013774,-0.0206,-0.017802,0.018857,0.075281,-0.086682,0.011062
"SM d38:1",0.024043,-0.023079,0.062076,-0.069769,-0.0052293,0.064641,-0.078941,0.065667
"SM d38:2",-0.0038018,-0.051193,0.026337,-0.031841,0.012171,0.061209,-0.092861,0.07587
"SM d38:3",0.0058506,-0.059053,0.000037514,-0.02619,0.039689,0.074101,-0.088892,0.023279
"SM d39:1",0.027009,-0.023971,0.04026,-0.047844,0.035438,0.059792,-0.093907,0.033299
"SM d39:2 Isomer B",0.0067598,-0.053374,0.032242,-0.045095,0.096315,0.033613,-0.077255,0.064288
"SM d40:0 Isomer A",0.0091812,-0.0039394,0.080591,-0.056648,-0.069392,0.080709,-0.065203,0.023793
"SM d40:0 Isomer B",0.02052,0.0030637,-0.02062,-0.016993,-0.040563,0.076473,-0.061115,0.017959
"SM d40:1",0.0095268,-0.0053154,0.082265,-0.063157,-0.062302,0.082674,-0.06815,0.021808
"SM d40:1 Isomer B",0.0062517,-0.018499,-0.0015277,0.0062167,-0.054299,0.064189,-0.058514,0.043073
"SM d40:2 Isomer B",0.010221,-0.0355,0.089105,-0.089767,-0.019165,0.062394,-0.049931,0.033748
"SM d40:4",0.014552,-0.021214,-0.0021191,-0.012644,-0.0048542,0.062083,-0.07992,0.093374
"SM d41:0",0.020465,-0.021486,0.027889,-0.010317,-0.027543,0.072498,-0.099099,0.03881
"SM d41:1",0.020495,-0.021452,0.040341,-0.018548,-0.025686,0.069297,-0.11092,0.031606
"SM d41:2 Isomer A",0.0018809,-0.031826,-0.038698,0.0078956,-0.0082768,0.039476,-0.036187,0.011422
"SM d41:2 Isomer B",0.017289,-0.049127,0.061644,-0.062308,0.002886,0.076577,-0.092258,0.025548
"SM d42:0",-0.00034577,0.00078003,0.089948,-0.004752,-0.077625,0.0699,-0.061176,0.0072573
"SM d42:1",0.0012269,0.00021779,0.024204,0.036524,-0.060383,0.057321,-0.066574,0.037323
"SM d42:2 Isomer B",0.011091,-0.03798,0.0051397,0.023615,-0.087587,0.052328,-0.04869,0.054552
"SM d42:3",-0.0097911,-0.053189,0.079292,-0.058554,-0.045006,0.057968,-0.041568,0.062584
"SM d43:1",0.013034,-0.017693,0.035008,0.015258,-0.035377,0.063832,-0.066898,0.025009
"SM d43:1 Isomer B",0.0074336,-0.020919,0.047615,0.016638,-0.075816,0.066724,-0.098796,0.035935
"SM d44:1",0.01994,-0.027117,0.039287,0.018518,-0.086405,0.074952,-0.062892,0.027187
"SM d44:2",0.0070229,-0.010629,-0.040923,0.071478,-0.093392,0.01463,-0.027992,0.10219
"SM d44:2 isomer A",0.015467,-0.021107,0.080264,0.0025312,-0.1099,0.059229,-0.052719,-0.0053058
"SM d44:3",0.0032396,-0.039824,-0.032356,0.038206,-0.084199,0.026637,-0.063332,0.07
"SPB 25:0;2O",-0.05163,0.0078702,-0.086673,0.057922,0.015919,-0.055657,0.20087,-0.18729
"SPB 26:0;2O",-0.047538,0.038451,-0.063263,0.072402,-0.068541,-0.044421,0.12165,-0.078012
"TG 10:0_12:0_18:2",0.052547,-0.10175,-0.020392,0.007917,-0.016538,0.022836,-0.035315,0.077431
"TG 14:0_16:0_17:1",0.021382,0.047486,-0.076668,0.063585,0.086342,-0.069203,0.013428,-0.060021
"TG 16:0_18:1_20:0",0.10187,-0.046534,0.057593,-0.073907,-0.0273,-0.0099457,0.078034,-0.020499
"TG 22:0",0.0016665,0.061256,-0.12459,0.10121,0.072495,-0.081795,0.00025264,0.078637
"TG 28:0",0.0020855,0.0074634,-0.12165,0.063539,-0.0060262,-0.021506,-0.037539,0.084589
"TG 34:0",-0.03504,0.10479,-0.13218,0.08487,0.08026,-0.086277,-0.020094,0.083129
"TG 36:0",-0.015772,0.069242,-0.15526,0.08524,0.11515,-0.092955,-0.0099167,0.0077506
"TG 38:0",0.012301,0.090137,-0.13974,0.060336,0.11995,-0.10818,-0.0010307,0.014813
"TG 40:0",0.032607,0.086983,-0.10933,0.015989,0.088614,-0.13223,-0.0068169,0.0042592
"TG 40:1",0.067476,0.027295,-0.067609,0.0068087,-0.058755,0.069777,0.01606,0.0044936
"TG 42:0",0.082998,0.015463,-0.051173,0.005549,0.049765,-0.050167,-0.024727,-0.037208
"TG 42:1",0.042303,0.08424,-0.091367,-0.0085775,0.073016,-0.13577,0.0074781,0.012042
"TG 42:2",0.045446,0.039308,-0.056802,-0.0014518,0.023087,-0.073737,-0.040991,0.063736
"TG 43:0",0.019891,0.067837,-0.064212,0.046513,0.034564,-0.070186,0.0025137,-0.024996
"TG 44:0",0.097805,0.049863,-0.017806,-0.041677,0.049523,-0.089511,0.013223,-0.037029
"TG 44:1",0.10507,-0.061282,-0.024754,0.014182,0.029017,-0.01027,-0.0032826,-0.067302
"TG 44:2",0.032066,0.078006,-0.055037,0.017902,0.055884,-0.091386,0.0012407,-0.0185
"TG 45:0",0.044803,0.015429,-0.06598,0.049338,0.037445,-0.04418,0.023117,-0.051371
"TG 45:1",0.050099,-0.039294,-0.050619,0.073039,0.027391,-0.034056,-0.0022544,-0.090525
"TG 46:0",0.09088,0.10611,-0.055248,-0.036481,0.049233,-0.067761,0.023297,-0.079291
"TG 46:1",0.10558,0.064871,-0.029969,-0.061435,0.067834,-0.10783,0.048485,-0.054592
"TG 46:2",0.036001,0.043286,-0.050519,0.0072211,0.048142,-0.093066,0.0021787,0.010686
"TG 47:0|TG 14:0_16:0_17:0",0.028507,0.062848,-0.081519,0.030101,0.070102,-0.044388,0.02122,-0.056446
"TG 47:2",0.0030974,0.050849,-0.066989,0.10182,0.014643,-0.049733,-0.0067963,0.035992
"TG 47:3 Isomer B",-0.008717,0.0073111,-0.091569,0.088681,-0.0011646,-0.038779,0.013067,0.040244
"TG 48:0",0.12114,0.091291,-0.01828,-0.062645,0.055848,-0.046787,0.020381,-0.066026
"TG 48:1",0.13224,0.042664,-0.033848,-0.044328,0.044832,-0.033806,0.027404,-0.084313
"TG 48:2",0.12139,0.025457,-0.015088,-0.046092,0.086333,-0.06755,-0.0011952,-0.054033
"TG 48:3",0.090505,0.022425,-0.0074763,-0.024222,0.064359,-0.083255,-0.0053757,-0.017511
"TG 49:0",0.050775,0.093775,-0.050371,0.0030888,0.083186,-0.053312,0.040637,-0.10173
"TG 49:1",0.078174,0.044997,-0.070235,0.02948,0.08615,-0.050898,0.0030146,-0.092044
"TG 49:2",0.05883,0.027173,-0.052948,0.056003,0.10291,-0.068087,-0.017551,-0.039693
"TG 49:3",0.033687,0.058032,-0.062404,0.060761,0.073241,-0.041195,-0.066453,0.041199
"TG 50:0",0.10223,0.099485,0.019623,-0.084205,0.027437,-0.041111,0.065413,-0.026464
"TG 50:1",0.13854,-0.013351,0.026093,-0.067343,0.034202,0.027223,0.02747,-0.036836
"TG 50:2",0.13125,-0.033948,0.01343,-0.039895,0.03991,0.0084239,-0.0057527,-0.030356
"TG 50:3 Isomer A",0.11825,-0.042297,0.030001,-0.055549,0.080191,-0.025486,-0.036467,-0.0079584
"TG 50:4",0.095947,-0.030787,0.024062,-0.032542,0.075864,-0.055621,-0.030775,0.012519
"TG 51:0",0.034601,0.10589,-0.044338,-0.001634,0.044992,-0.044905,0.032069,-0.047184
"TG 51:1 Isomer B",0.10657,0.043283,-0.029085,-0.036034,0.05783,-0.033263,0.018135,-0.096608
"TG 51:2 Isomer A",0.11473,0.001058,-0.024354,-0.016921,0.052,-0.017034,-0.022472,-0.086966
"TG 51:3",0.098309,-0.0083732,0.0055727,0.0045068,0.096346,-0.032642,-0.063499,-0.031496
"TG 51:4",0.060268,-0.020564,-0.020662,0.01837,0.081507,-0.048238,-0.099797,0.020362
"TG 52:0",0.035134,0.13039,-0.031512,-0.032555,0.054394,-0.084482,0.068734,0.033201
"TG 52:1",0.11343,0.02283,0.05907,-0.09494,0.011926,-0.0082968,0.10063,-0.015633
"TG 52:2",0.12008,-0.082622,0.037166,-0.059265,-0.019386,0.037337,0.00074365,-0.0067854
"TG 52:3",0.092156,-0.088168,0.045087,-0.028011,0.059776,0.0052695,-0.040439,0.026404
"TG 52:4",0.079404,-0.086311,0.048421,-0.016941,0.10463,-0.01254,-0.06705,0.051181
"TG 52:4;O2|TG 16:0_18:1_18:3;O2",0.10775,-0.084055,-0.041154,0.048373,-0.03731,0.11473,-0.062421,0.012644
"TG 52:5",0.052769,-0.083295,0.026476,0.0051569,0.070402,-0.027187,-0.060343,0.031358
"TG 53:2",0.11406,-0.028036,0.010053,-0.040236,0.0064989,-0.0071555,0.0089827,-0.070705
"TG 53:3",0.095831,-0.03349,0.014476,-0.021885,0.051476,-0.033808,-0.016384,-0.029025
"TG 53:4",0.075713,-0.061823,0.032979,0.013232,0.045582,-0.040874,-0.032561,-0.012058
"TG 54:0",-0.0052301,0.078561,-0.096677,0.050105,0.082781,-0.10452,0.059662,0.052977
"TG 54:1",0.058303,0.066906,0.025172,-0.065174,-0.020815,-0.042849,0.1043,0.058029
"TG 54:2",0.10668,-0.058691,0.068355,-0.076622,-0.036073,-0.008504,0.09081,-0.004882
"TG 54:3",0.09335,-0.1151,0.067463,-0.045511,-0.023347,-0.031589,0.054253,0.0088987
"TG 54:4",0.067326,-0.11109,0.073224,-0.019754,0.0065919,-0.04032,0.019064,0.037064
"TG 54:5 Isomer A",0.056825,-0.10355,0.059766,-0.011637,0.022625,-0.037286,-0.013536,0.063019
"TG 54:6 Isomer A",0.033857,-0.083486,0.012664,0.037172,0.02305,-0.029116,-0.030135,0.079725
"TG 54:6 Isomer B",0.031479,-0.054972,0.033723,-0.04557,0.16492,-0.014819,-0.045174,-0.0264
"TG 54:7 Isomer A",0.0075084,-0.056707,-0.0049724,0.054426,0.011701,-0.0072894,-0.034444,0.038014
"TG 55:3",0.063383,-0.0043043,-0.028995,0.029821,0.0075866,-0.053196,0.04437,-0.041338
"TG 55:4",0.033063,-0.022657,-0.019507,0.033969,-0.0037577,-0.046294,0.024463,0.020191
"TG 56:1",0.018358,0.022112,-0.044451,0.065697,-0.0074508,-0.043721,0.079457,0.0079143
"TG 56:2 Isomer B",0.064275,-0.019109,-0.023476,0.030953,-0.035007,-0.025232,0.074602,-0.03424
"TG 56:3",0.094091,-0.08076,0.047104,-0.0022139,-0.044827,-0.016478,0.070782,-0.030904
"TG 56:4",0.070178,-0.072493,0.048357,-0.016739,0.0092464,-0.032736,0.01866,0.011941
"TG 56:6",0.032061,-0.058469,0.074945,-0.091459,0.14006,-0.033108,-0.016892,-0.01914
"TG 56:7 Isomer A",0.033911,-0.077766,0.078109,-0.065353,0.16952,-0.026194,-0.024321,0.0059337
"TG 56:7 Isomer B",0.036066,-0.075206,0.034814,-0.086374,0.13377,-0.069171,-0.011818,0.017233
"TG 56:8 Isomer A",-0.0072575,-0.10004,0.025902,-0.027245,0.1765,-0.066028,-0.062195,0.040213
"TG 58:2",0.041361,-0.030778,-0.057933,0.082284,-0.018987,-0.03418,0.078438,-0.053887
"TG 58:3",0.035705,0.0047837,-0.034934,0.084332,-0.014083,-0.022762,0.017502,-0.049585
"TG 58:4",0.039268,-0.0017768,-0.037452,0.086127,0.0063982,-0.0092633,-0.0015804,0.02965
"TG 58:8",0.016093,-0.080542,0.075584,-0.072737,0.093736,-0.085276,-0.019746,-0.036604
"TG 58:9",0.039053,-0.1,0.056024,-0.056956,0.10059,-0.062299,-0.029901,0.032214
"TG 60:1",-0.0081173,0.0073262,-0.062337,0.097379,-0.013373,-0.012742,0.038153,-0.03182
"TG 60:2",0.0078221,-0.0075322,-0.080348,0.083371,-0.038675,-0.042263,0.05929,-0.035147
"TG 60:3",0.011301,-0.0038697,-0.075929,0.08367,-0.021588,-0.034847,0.038123,-0.02475
"TG 64:2",0.022834,-0.026613,-0.077512,0.097554,-0.011249,-0.031899,0.043128,-0.078265
"TG 64:3",-0.0099737,-0.0057517,-0.089089,0.097068,-0.0066034,-0.014417,-0.038619,-0.0067059
"trihydroxyoctadec-15-enoic acid",0.032955,-0.071214,-0.06422,0.087131,-0.13055,0.091622,-0.0099036,0.0097046
