"","Comp 1","Comp 2","Comp 3","Comp 4","Comp 5","Comp 6","Comp 7","Comp 8"
"PC 34:2",0.026584,-0.030245,0.053091,-0.055417,0.033474,-0.059488,0.059682,-0.035733
"PC 34:3 Isomer B",0.022784,-0.053926,0.065471,-0.064013,0.061782,-0.069547,0.023023,0.057236
"PC 34:4",0.014595,-0.071883,0.042039,-0.02676,0.034227,0.057679,-0.046675,-0.010585
"PC 35:1",0.039744,-0.014161,0.055723,-0.13116,0.055329,-0.047483,0.014463,-0.0039791
"PC 35:2",0.023606,-0.038167,0.014284,0.0067595,0.016775,-0.031023,0.061069,-0.049858
"PC 35:2 Isomer B",0.022084,-0.049121,0.076624,-0.058079,0.019549,-0.082376,0.010734,-0.022318
"PC 35:3",0.0055802,-0.08592,0.051334,-0.015528,0.019486,-0.011193,-0.01265,0.015456
"PC 35:4",-0.0063187,-0.13449,0.062412,0.017047,0.027874,0.013112,0.0083986,-0.021292
"PC 36:0",0.019963,0.067653,0.031603,-0.11495,0.037809,-0.069259,0.011474,0.014365
"PC 36:1",0.019481,-0.012818,0.025739,-0.1063,0.044458,-0.066816,0.043477,0.0015028
"PC 36:2",0.045607,-0.050344,0.053505,-0.074178,0.03637,-0.10982,0.01643,0.034476
"PC 36:3 Isomer B",0.01279,-0.06059,0.05054,-0.033791,0.010297,-0.023309,0.037927,-0.049233
"PC 36:4 Isomer A",-0.0029998,-0.016131,0.039814,0.0091033,0.010255,-0.1157,0.035064,0.076604
"PC 36:4 Isomer B",-0.00058223,-0.129,0.067109,0.024426,0.030167,-0.0023703,0.017864,-0.043107
"PC 36:4 Isomer C",0.0011154,-0.15582,0.10554,0.0070127,0.039868,-0.026415,0.0071042,-0.023362
"PC 36:5 Isomer D",0.023467,-0.12121,0.017798,0.03776,0.071162,0.017651,-0.051773,-0.051789
"PC 37:3",0.0081719,-0.078947,0.048974,-0.022296,0.0036015,0.0094738,-0.043224,-0.0094437
"PC 37:4",-0.011813,-0.14082,0.078028,0.010265,0.013482,-0.027072,-0.00096646,-0.04802
"PC 38:1",0.034941,-0.0036227,0.046993,-0.1159,0.0678,-0.080755,-0.029709,0.000416
"PC 38:2",0.0082538,-0.0267,0.035127,-0.040786,0.015492,-0.035196,0.0072219,0.018755
"PC 38:3",-0.0066565,-0.016877,0.027753,-0.0069559,-0.031966,0.041684,-0.0073805,0.05919
"PC 38:4 Isomer B",-0.010447,-0.12632,0.036904,0.0063448,-0.0069402,-0.012593,0.02499,-0.011876
"PC 38:4 Isomer C",-0.0061019,-0.15895,0.064852,0.032825,0.0064638,-0.032595,0.017889,-0.004461
"PC 38:5 Isomer A",-0.016821,-0.14672,0.095962,0.042974,0.0269,-0.036677,0.012723,-0.0084442
"PC 38:5 Isomer B",0.020447,-0.14614,0.055893,0.019063,0.03854,0.00067741,-0.065515,-0.039235
"PC 38:6 Isomer A",-0.032843,-0.10857,0.033558,0.06825,0.023854,-0.035641,-0.025519,0.020717
"PC 40:1",0.041944,0.011677,0.031925,-0.081341,0.073881,-0.050258,0.002251,-0.036715
"PC 40:4",-0.016883,-0.10163,0.07617,-0.031823,0.025094,-0.018729,-0.028603,0.0446
"PC 40:5 Isomer A",-0.0075056,-0.10217,0.066084,0.032777,0.012981,-0.022858,0.0033199,0.021072
"PC 40:5 Isomer B",-0.009628,-0.10192,0.087708,-0.045609,0.0011224,0.01333,-0.048586,0.018025
"PC 40:6 Isomer B",-0.0016136,-0.16582,0.066905,0.053792,0.018846,-0.0049547,-0.09,-0.058586
"PC 40:7 Isomer B",-0.020396,-0.14,0.054697,0.084527,0.024213,0.017754,-0.07659,-0.090515
"PC 42:2",0.017939,-0.066808,0.060572,-0.02961,0.045011,-0.0092231,0.0038995,-0.050602
"PC O-18:0_16:0",0.015453,0.042709,0.021403,-0.071852,0.031437,0.014569,0.029947,0.0015324
"PC O-30:0",0.021216,0.017104,0.031571,-0.092733,0.032568,0.014924,0.032757,-0.058643
"PC O-30:1",-0.044795,-0.0036042,-0.015905,-0.04816,0.038876,0.051583,0.013175,-0.02264
"PC O-31:7",0.037885,0.0455,-0.06583,-0.20329,0.19211,0.137,-0.10465,0.039141
"PC O-32:0",0.015166,0.0093086,0.05453,-0.098876,0.066986,-0.06765,0.059774,0.0046863
"PC O-32:1",-0.016718,-0.032019,0.049038,-0.11764,0.085445,-0.020995,-0.010613,0.040399
"PC O-33:0",0.014701,0.043808,0.035919,-0.076937,0.035353,-0.012795,0.066336,-0.052203
"PC O-34:0",0.027231,0.049301,0.043504,-0.10299,0.051203,-0.0311,0.036864,0.015675
"PC O-36:1",0.036319,-0.016608,0.077738,-0.1307,0.054645,-0.052426,0.017721,0.011856
"PC O-37:0",0.012488,0.040095,0.013675,-0.093852,0.070606,-0.010885,-0.0089024,0.030377
"PC O-40:2 or PC 40:2e",0.013786,-0.057454,0.014449,-0.025834,0.021909,-0.076333,0.013827,0.0064921
"PC O-42:2 or PC 42:2e",0.039551,-0.0046429,0.067903,-0.019012,0.019216,-0.066284,0.026545,0.001357
"PC P-34:0 or PC O-34:1",0.0067907,0.0039125,0.056717,-0.065847,0.060182,-0.070548,0.052342,-0.03109
"PC P-34:1 or PC O-34:2",-0.0082461,-0.025379,0.10157,-0.078201,0.024173,-0.051593,0.047999,-0.030276
"PC P-34:1 or PC O-34:2 Isomer A",-0.019983,-0.009224,0.058679,0.011523,0.012202,-0.032595,0.026394,-0.077812
"PC P-34:2 or PC O-34:3",-0.042644,-0.036667,0.072168,-0.078623,0.051492,-0.055328,-0.00095964,0.0052756
"PC P-36:1 or PC O-36:2 A",0.015275,-0.049377,0.099704,-0.091774,0.040141,-0.097408,0.021496,0.021677
"PC P-36:1 or PC O-36:2 B",-0.0056377,-0.016093,0.059488,-0.10066,0.051898,-0.049783,0.0036646,0.049524
"PC P-36:2 or PC O-36:3",-0.034544,-0.053076,0.068336,-0.06837,0.051506,-0.043977,0.0010063,0.0017037
"PC P-36:3 or PC O-36:4",-0.026528,-0.10538,0.11924,-0.021834,0.0016022,-0.032573,0.042619,-0.043183
"PC P-36:4 or PC O-36:5",-0.055117,-0.11565,0.079758,-0.031231,0.045334,-0.011328,-0.0027582,-0.0056606
"PC P-38:3 or PC O-38:4 Isomer B",-0.022944,-0.11208,0.1207,-0.038894,0.0014829,-0.016153,0.016688,-0.0021029
"PC P-38:4 or PC O-38:5 Isomer A",-0.020029,-0.14541,0.11482,0.030402,0.006921,-0.072962,0.050741,-0.047296
"PC P-40:4 or PC O-40:5",-0.015969,-0.11272,0.097673,0.0074294,0.037111,-0.03191,0.007641,-0.028369
"PC P-40:5 or PC O-40:6",-0.016371,-0.10817,0.083087,-0.0066461,0.017749,0.053771,-0.0030529,-0.046659
"PC P-42:2 or PC O-42:3",0.016473,-0.051382,0.065186,-0.040824,0.010811,-0.072295,0.028575,0.01418
