"","Comp 1","Comp 2","Comp 3","Comp 4","Comp 5","Comp 6","Comp 7","Comp 8"
"PA 18:1_18:1",0.0035219,0.0071408,0.019439,0.015897,-0.023641,-0.0038116,-0.003834,-0.069074
"palmitoyl ethanolamide",0.063184,-0.050352,0.080793,-0.066515,0.070037,-0.041505,0.019085,-0.10244
"PC 14:0_16:1",0.034894,-0.035149,-0.081452,0.016645,0.07471,0.046993,-0.014963,-0.070008
"PC 16:0_14:0",-0.094077,0.050078,-0.041025,0.013541,0.013117,0.026465,-0.0092545,-0.08164
"PC 16:0_18:2",0.016132,-0.0028998,-0.017519,0.019999,-0.064177,0.011824,-0.0091417,0.0085339
"PC 16:0_22:6",0.055119,-0.062214,0.068351,0.013233,-0.082614,0.096486,-0.05893,-0.024413
"PC 16:0_5-oxovaleryl",-0.05342,0.077951,-0.13923,0.084519,0.0064524,0.064587,-0.066746,-0.030117
"PC 16:0_azealic acid (PCPAz-PC)",-0.071675,0.10579,-0.11847,0.046149,-0.0058007,0.074554,-0.025303,-0.076859
"PC 16:0_glutaric acid",-0.064843,0.095514,-0.14287,0.057037,0.027435,0.056843,-0.067917,-0.019257
"PC 16:0/9:0 CHO",-0.050524,0.11492,-0.12215,0.047781,-0.022583,0.11241,-0.064083,-0.035889
"PC 18:0_18:1",-0.077822,0.045863,-0.03543,0.022367,0.011744,0.02374,0.0005373,-0.03935
"PC 19:1",0.0010107,-0.12274,-0.049069,0.045528,0.072022,-0.17674,0.071339,0.082673
"PC 19:2",-0.033639,-0.11599,-0.032299,0.036313,0.049893,-0.15515,0.073672,0.084109
"PC 21:4",-0.05921,-0.12066,0.067428,0.011688,-0.034906,-0.13427,0.060605,0.12996
"PC 24:0",-0.051795,0.060509,-0.15986,0.059193,0.028418,0.010083,0.025436,-0.019384
"PC 28:0",-0.034821,-0.038976,-0.084749,0.00042522,0.061171,0.074805,-0.020246,-0.095128
"PC 29:0",-0.065874,0.043554,-0.048043,-0.018031,0.061099,-0.025355,0.0048925,-0.083639
"PC 30:0",-0.025603,0.019225,-0.022644,0.011896,0.015149,-0.0076655,-0.045835,-0.057582
"PC 30:6",0.028395,0.061238,-0.060611,0.025318,-0.0082948,0.11485,-0.053503,0.054297
"PC 31:0",-0.07437,0.040242,0.011611,-0.014192,0.017586,-0.016267,-0.0025869,0.016146
"PC 31:1",0.0050123,0.021136,-0.05762,0.023136,0.069054,-0.027849,0.0091359,-0.044229
"PC 32:0",-0.12044,0.086793,-0.00067961,0.003503,-0.00047411,0.01235,0.0066032,-0.027712
"PC 32:1",-0.080081,0.077556,-0.052748,0.054274,0.0027815,0.011939,0.011227,-0.10019
"PC 32:2",-0.033351,0.045302,-0.071379,0.0050535,-0.015454,0.046821,0.0089438,-0.0080364
"PC 33:0",-0.066411,0.046611,-0.029048,-0.019255,0.042891,-0.037758,0.020454,0.059552
"PC 33:1",-0.062361,0.065189,-0.077661,0.04594,0.016071,0.0051917,0.0052705,-0.024231
"PC 33:2",-0.071319,0.059382,-0.042726,0.0010437,-0.023253,0.0093034,-0.00061311,0.060703
"PC 33:3",-0.021998,0.014301,0.040361,-0.060444,-0.00039133,0.0030635,0.02535,-0.10502
"PC 34:0",-0.11538,0.062297,-0.0059326,-0.017947,0.02677,-0.050798,0.020165,0.038929
"PC 34:1",-0.071581,0.06582,-0.051847,0.048074,-0.0165,0.02869,-0.01113,-0.086318
"PC 34:2",0.017332,-0.0038593,-0.046141,0.028811,-0.059945,0.023088,-0.0074324,0.026762
"PC 34:3 Isomer B",-0.072525,0.073122,0.018685,0.002225,-0.057978,0.067922,0.0157,0.0012211
"PC 34:4",-0.035444,-0.015665,0.019596,-0.021112,0.030883,0.10127,-0.07516,-0.019844
"PC 35:1",-0.08175,0.053405,-0.064429,0.032635,0.011457,-0.013878,0.010257,0.024218
"PC 35:2",0.0377,-0.028446,-0.056808,-0.0032283,0.0020002,0.01595,-0.020492,0.048228
"PC 35:2 Isomer B",-0.059619,0.029342,-0.032978,0.0018139,-0.010093,0.0054698,-0.019822,0.11305
"PC 35:3",-0.037057,0.035926,-0.0054353,0.014151,-0.041665,0.056019,0.0013053,0.045433
"PC 35:4",0.010269,-0.04357,0.017246,0.043648,-0.017318,0.091677,-0.057159,0.038067
"PC 36:0",-0.10821,0.049194,0.0096443,-0.016672,0.024697,-0.048544,0.034885,0.0040382
"PC 36:1",-0.10421,0.04926,-0.023337,0.02323,-0.012216,0.028868,-0.002842,-0.042122
"PC 36:2",-0.1268,0.064759,-0.03163,0.014761,-0.041992,0.044731,-0.020474,0.019808
"PC 36:3 Isomer B",-0.058863,0.015441,0.019009,0.024804,-0.054001,0.10509,-0.039501,-0.054961
"PC 36:4 Isomer A",-0.11564,0.047004,0.040989,-0.024185,-0.0052482,0.10191,-0.010288,0.082391
"PC 36:4 Isomer B",-0.059129,-0.0023583,0.03262,0.03378,-0.05391,0.11174,-0.09683,0.0051916
"PC 36:4 Isomer C",-0.11685,0.030994,0.033945,0.029059,-0.056401,0.11077,-0.090227,0.004244
"PC 36:5 Isomer D",-0.066497,0.010855,0.063643,-0.032995,-0.040903,0.089969,-0.083441,0.071199
"PC 37:3",-0.031406,0.0012796,-0.013852,0.0088439,-0.044717,0.076095,-0.025778,0.019051
"PC 37:4",-0.031166,-0.029915,0.033338,0.014843,-0.0090741,0.095243,-0.086272,0.080551
"PC 38:1",-0.095693,0.052103,-0.028991,0.0077991,0.0087015,-0.040623,0.022201,0.046081
"PC 38:2",0.017018,-0.013416,0.050454,0.011574,-0.025244,0.0015484,0.03161,-0.000011527
"PC 38:3",0.01945,-0.038444,0.0049534,0.0085331,-0.050378,0.034588,-0.035055,-0.051766
"PC 38:4 Isomer B",-0.012937,-0.02912,0.040299,0.033227,-0.012186,0.10366,-0.10409,0.08031
"PC 38:4 Isomer C",-0.091701,0.0021322,0.038143,0.016141,-0.042538,0.11647,-0.11556,0.030406
"PC 38:5 Isomer A",-0.033247,0.00097981,0.060839,-0.0049108,-0.031274,0.15754,-0.10207,0.092267
"PC 38:5 Isomer B",-0.081497,-0.01417,0.048177,0.023478,-0.04921,0.11353,-0.083726,0.046705
"PC 38:6 Isomer A",-0.074143,0.014195,0.075433,-0.0405,0.015452,0.10462,-0.079201,0.084201
"PC 40:1",-0.025695,-0.0043839,-0.052052,0.000040182,0.069316,-0.033875,0.030909,0.042599
"PC 40:4",-0.19078,0.077783,0.024402,0.037495,-0.06652,0.10564,-0.044535,-0.094864
"PC 40:5 Isomer A",-0.029522,-0.0096507,0.050413,0.0086225,-0.080127,0.14837,-0.095616,0.071634
"PC 40:5 Isomer B",-0.0595,-0.032342,0.0011591,0.039387,-0.081139,0.071696,-0.044112,-0.0047067
"PC 40:6 Isomer B",-0.03836,-0.026434,0.082756,0.0097,-0.094403,0.15498,-0.10829,-0.030329
"PC 40:7 Isomer B",-0.031227,0.023481,0.10625,-0.0031073,-0.073909,0.18498,-0.076603,-0.017318
"PC 42:2",0.0018696,-0.03218,-0.041003,0.0088006,0.021492,0.017362,-0.040265,0.070068
"PC O-18:0_16:0",-0.012173,0.0059361,-0.0054268,0.006862,0.02802,-0.10237,0.015392,0.015319
"PC O-30:0",-0.065272,0.043801,-0.042175,-0.017865,0.037404,-0.00081976,-0.0074478,0.03074
"PC O-30:1",-0.016899,-0.040971,0.012795,-0.009995,0.078173,-0.0074426,0.0025739,0.0066306
